,Group_ID,Study_ID,Label
3259,,2745,SUPPORTED
3260,,4604,SUPPORTED
3261,,10141,SUPPORTED
3262,,14251,SUPPORTED
3263,1109,13741,SUPPORTED
3264,,14252,SUPPORTED
3265,1110,5762,SUPPORTED
3266,,11180,SUPPORTED
3267,,14257,SUPPORTED
3268,1111,10351,NOT ENOUGH INFORMATION
3269,,14258,NOT ENOUGH INFORMATION
3270,1112,8471,SUPPORTED
3271,,12804,SUPPORTED
3272,,14259,SUPPORTED
3273,1113,9789,REFUTED
3274,,14260,REFUTED
3275,1114,5313,SUPPORTED
3276,,14264,SUPPORTED
3277,1115,10357,REFUTED
3278,,14265,REFUTED
3279,1116,12034,REFUTED
3280,,14266,REFUTED
3281,1117,855,SUPPORTED
3282,,10359,SUPPORTED
3283,,10580,SUPPORTED
3284,,14267,SUPPORTED
3285,1118,7756,SUPPORTED
3286,,14272,SUPPORTED
3287,1119,12868,SUPPORTED
3288,,14274,SUPPORTED
3289,1120,9462,SUPPORTED
3290,,14280,SUPPORTED
3291,1121,12294,REFUTED
3292,,14282,REFUTED
3293,1122,8775,NOT ENOUGH INFORMATION
3294,,14283,NOT ENOUGH INFORMATION
3295,1123,3517,NOT ENOUGH INFORMATION
3296,,8778,NOT ENOUGH INFORMATION
3297,,11903,NOT ENOUGH INFORMATION
3298,,14288,SUPPORTED
3299,1124,10529,SUPPORTED
3300,,12998,SUPPORTED
3301,,14289,SUPPORTED
3302,1125,13003,NOT ENOUGH INFORMATION
3303,,14297,NOT ENOUGH INFORMATION
3304,1126,4664,NOT ENOUGH INFORMATION
3305,,14304,SUPPORTED
3306,1127,5479,REFUTED
3307,,8949,REFUTED
3308,,10183,REFUTED
3309,,14321,REFUTED
3310,1128,11740,NOT ENOUGH INFORMATION
3311,,14323,NOT ENOUGH INFORMATION
3312,1129,5474,REFUTED
3313,,8456,REFUTED
3314,,14328,REFUTED
3315,1130,11157,NOT ENOUGH INFORMATION
3316,,14333,NOT ENOUGH INFORMATION
3317,1131,10080,REFUTED
3318,,10324,REFUTED
3319,,12899,REFUTED
3320,,14336,REFUTED
3321,1132,8954,REFUTED
3322,,10185,REFUTED
3323,,14337,REFUTED
3324,1133,8237,NOT ENOUGH INFORMATION
3325,,14344,NOT ENOUGH INFORMATION
3326,1134,4275,SUPPORTED
3327,,6511,SUPPORTED
3328,,9468,SUPPORTED
3329,,14346,NOT ENOUGH INFORMATION
3330,1135,10699,SUPPORTED
3331,,14352,SUPPORTED
3332,1136,6699,SUPPORTED
3333,,11420,SUPPORTED
3334,,13716,SUPPORTED
3335,,14353,SUPPORTED
3336,1137,3566,SUPPORTED
3337,,14355,SUPPORTED
3338,1138,11948,SUPPORTED
3339,,13720,NOT ENOUGH INFORMATION
3340,,14360,NOT ENOUGH INFORMATION
3341,1139,12653,REFUTED
3342,,14361,REFUTED
3343,1140,11949,SUPPORTED
3344,,13047,SUPPORTED
3345,,14362,SUPPORTED
3346,1141,13185,NOT ENOUGH INFORMATION
3347,,14368,NOT ENOUGH INFORMATION
3348,1142,3729,SUPPORTED
3349,,6729,SUPPORTED
3350,,9097,SUPPORTED
3351,,10707,SUPPORTED
3352,,14375,SUPPORTED
3353,1143,8135,SUPPORTED
3354,,10567,SUPPORTED
3355,,14376,SUPPORTED
3356,1144,6245,SUPPORTED
3357,,12915,SUPPORTED
3358,,14377,NOT ENOUGH INFORMATION
3359,1145,157,REFUTED
3360,,14379,NOT ENOUGH INFORMATION
3361,1146,6884,SUPPORTED
3362,,9889,NOT ENOUGH INFORMATION
3363,,14384,SUPPORTED
3364,1147,7206,SUPPORTED
3365,,12340,SUPPORTED
3366,,13063,SUPPORTED
3367,,14385,SUPPORTED
3368,1148,3043,SUPPORTED
3369,,14392,REFUTED
3370,1149,3163,NOT ENOUGH INFORMATION
3371,,12682,NOT ENOUGH INFORMATION
3372,,14393,NOT ENOUGH INFORMATION
3373,1150,2047,SUPPORTED
3374,,14406,SUPPORTED
3375,1151,1361,SUPPORTED
3376,,3735,SUPPORTED
3377,,9021,SUPPORTED
3378,,13909,REFUTED
3379,,14409,REFUTED
3380,1152,9207,SUPPORTED
3381,,14412,SUPPORTED
3382,1153,12452,REFUTED
3383,,14417,SUPPORTED
3384,1154,4835,NOT ENOUGH INFORMATION
3385,,14424,REFUTED
3386,1155,6689,SUPPORTED
3387,,14432,NOT ENOUGH INFORMATION
3388,1156,3564,NOT ENOUGH INFORMATION
3389,,8043,NOT ENOUGH INFORMATION
3390,,14441,NOT ENOUGH INFORMATION
3391,1157,12478,NOT ENOUGH INFORMATION
3392,,14444,NOT ENOUGH INFORMATION
3393,1158,10319,NOT ENOUGH INFORMATION
3394,,14449,NOT ENOUGH INFORMATION
3395,1159,5111,NOT ENOUGH INFORMATION
3396,,10832,NOT ENOUGH INFORMATION
3397,,14456,NOT ENOUGH INFORMATION
3398,1160,4321,SUPPORTED
3399,,5185,SUPPORTED
3400,,9534,SUPPORTED
3401,,14464,SUPPORTED
3402,1161,780,SUPPORTED
3403,,6574,SUPPORTED
3404,,11748,SUPPORTED
3405,,14465,NOT ENOUGH INFORMATION
3406,1162,3516,SUPPORTED
3407,,4729,SUPPORTED
3408,,8458,SUPPORTED
3409,,10547,SUPPORTED
3410,,10836,SUPPORTED
3411,,13173,SUPPORTED
3412,,14469,SUPPORTED
3413,1163,4165,NOT ENOUGH INFORMATION
3414,,8535,NOT ENOUGH INFORMATION
3415,,12776,NOT ENOUGH INFORMATION
3416,,14472,NOT ENOUGH INFORMATION
3417,1164,5022,REFUTED
3418,,11417,REFUTED
3419,,14473,REFUTED
3420,1165,6375,SUPPORTED
3421,,13326,SUPPORTED
3422,,14476,SUPPORTED
3423,1166,3898,REFUTED
3424,,8461,REFUTED
3425,,14488,REFUTED
3426,1167,7129,NOT ENOUGH INFORMATION
3427,,10336,NOT ENOUGH INFORMATION
3428,,14496,SUPPORTED
3429,1168,11958,REFUTED
3430,,12788,REFUTED
3431,,14497,REFUTED
3432,1169,1076,NOT ENOUGH INFORMATION
3433,,9030,NOT ENOUGH INFORMATION
3434,,14498,NOT ENOUGH INFORMATION
3435,1170,7964,NOT ENOUGH INFORMATION
3436,,14500,NOT ENOUGH INFORMATION
3437,1171,1518,REFUTED
3438,,5681,REFUTED
3439,,11772,SUPPORTED
3440,,13456,SUPPORTED
3441,,13865,SUPPORTED
3442,,14502,SUPPORTED
3443,1172,13340,SUPPORTED
3444,,14504,SUPPORTED
3445,1173,9276,SUPPORTED
3446,,14506,SUPPORTED
3447,1174,11310,SUPPORTED
3448,,14507,SUPPORTED
3449,1175,9787,SUPPORTED
3450,,14514,SUPPORTED
3451,1176,10573,SUPPORTED
3452,,13747,SUPPORTED
3453,,14515,SUPPORTED
3454,1177,13755,SUPPORTED
3455,,14520,SUPPORTED
3456,1178,6074,SUPPORTED
3457,,12515,SUPPORTED
3458,,14521,SUPPORTED
3459,1179,9684,SUPPORTED
3460,,14523,SUPPORTED
3461,1180,3164,SUPPORTED
3462,,13134,SUPPORTED
3463,,14531,SUPPORTED
3464,1181,11721,REFUTED
3465,,13546,REFUTED
3466,,14537,REFUTED
3467,1182,9152,SUPPORTED
3468,,14544,SUPPORTED
3469,1183,3609,NOT ENOUGH INFORMATION
3470,,14545,NOT ENOUGH INFORMATION
3471,1184,7838,REFUTED
3472,,14549,SUPPORTED
3473,1185,10312,SUPPORTED
3474,,14552,NOT ENOUGH INFORMATION
3475,1186,6005,NOT ENOUGH INFORMATION
3476,,14554,NOT ENOUGH INFORMATION
3477,1187,6774,NOT ENOUGH INFORMATION
3478,,14555,SUPPORTED
3479,1188,5838,REFUTED
3480,,14561,REFUTED
3481,1189,13437,REFUTED
3482,,14571,REFUTED
3483,1190,11558,REFUTED
3484,,14576,SUPPORTED
3485,1191,13975,NOT ENOUGH INFORMATION
3486,,14581,NOT ENOUGH INFORMATION
3487,1192,5405,REFUTED
3488,,5800,NOT ENOUGH INFORMATION
3489,,14584,SUPPORTED
3490,1193,9375,REFUTED
3491,,12656,SUPPORTED
3492,,14592,SUPPORTED
3493,1194,3172,NOT ENOUGH INFORMATION
3494,,11298,SUPPORTED
3495,,14593,REFUTED
3496,1195,12191,SUPPORTED
3497,,14595,SUPPORTED
3498,1196,6216,NOT ENOUGH INFORMATION
3499,,10340,SUPPORTED
3500,,14600,SUPPORTED
3501,1197,7604,SUPPORTED
3502,,12670,SUPPORTED
3503,,14602,NOT ENOUGH INFORMATION
3504,1198,3399,SUPPORTED
3505,,14609,NOT ENOUGH INFORMATION
3506,1199,3710,NOT ENOUGH INFORMATION
3507,,14613,NOT ENOUGH INFORMATION
3508,1200,12016,SUPPORTED
3509,,13466,SUPPORTED
3510,,14616,SUPPORTED
3511,1201,6871,REFUTED
3512,,14617,REFUTED
3513,1202,6198,REFUTED
3514,,14619,REFUTED
3515,1203,11906,SUPPORTED
3516,,14624,SUPPORTED
3517,1204,12999,REFUTED
3518,,14626,REFUTED
3519,1205,12461,NOT ENOUGH INFORMATION
3520,,13930,NOT ENOUGH INFORMATION
3521,,14632,NOT ENOUGH INFORMATION
3522,1206,13007,REFUTED
3523,,14638,NOT ENOUGH INFORMATION
3524,1207,7058,REFUTED
3525,,11543,REFUTED
3526,,14640,NOT ENOUGH INFORMATION
3527,1208,12467,NOT ENOUGH INFORMATION
3528,,14641,NOT ENOUGH INFORMATION
3529,1209,12755,REFUTED
3530,,14643,REFUTED
3531,1210,7764,REFUTED
3532,,11918,REFUTED
3533,,14644,REFUTED
3534,1211,13700,SUPPORTED
3535,,14649,SUPPORTED
3536,1212,7263,NOT ENOUGH INFORMATION
3537,,14656,NOT ENOUGH INFORMATION
3538,1213,12639,NOT ENOUGH INFORMATION
3539,,14668,SUPPORTED
3540,1214,9156,NOT ENOUGH INFORMATION
3541,,14673,NOT ENOUGH INFORMATION
3542,1215,1095,SUPPORTED
3543,,14675,NOT ENOUGH INFORMATION
3544,1216,7678,NOT ENOUGH INFORMATION
3545,,14676,NOT ENOUGH INFORMATION
3546,1217,6464,NOT ENOUGH INFORMATION
3547,,14680,NOT ENOUGH INFORMATION
3548,1218,893,SUPPORTED
3549,,9372,SUPPORTED
3550,,14681,SUPPORTED
3551,1219,7288,SUPPORTED
3552,,14688,SUPPORTED
3553,1220,1618,SUPPORTED
3554,,3358,SUPPORTED
3555,,12490,REFUTED
3556,,14689,REFUTED
3557,1221,10700,SUPPORTED
3558,,14697,REFUTED
3559,1222,11165,NOT ENOUGH INFORMATION
3560,,14701,NOT ENOUGH INFORMATION
3561,1223,2054,SUPPORTED
3562,,6703,SUPPORTED
3563,,8544,SUPPORTED
3564,,14704,SUPPORTED
3565,1224,6031,REFUTED
3566,,14706,NOT ENOUGH INFORMATION
3567,1225,11305,SUPPORTED
3568,,14713,NOT ENOUGH INFORMATION
3569,1226,13734,NOT ENOUGH INFORMATION
3570,,14717,NOT ENOUGH INFORMATION
3571,1227,6477,REFUTED
3572,,11982,REFUTED
3573,,14720,REFUTED
3574,1228,12798,SUPPORTED
3575,,13739,SUPPORTED
3576,,14721,SUPPORTED
3577,1229,6266,NOT ENOUGH INFORMATION
3578,,14722,SUPPORTED
3579,1230,12677,SUPPORTED
3580,,14724,REFUTED
3581,1231,8334,SUPPORTED
3582,,12002,SUPPORTED
3583,,14003,REFUTED
3584,,14728,REFUTED
3585,1232,12198,NOT ENOUGH INFORMATION
3586,,14729,NOT ENOUGH INFORMATION
3587,1233,9279,SUPPORTED
3588,,14730,SUPPORTED
3589,1234,11541,NOT ENOUGH INFORMATION
3590,,14740,NOT ENOUGH INFORMATION
3591,1235,11145,SUPPORTED
3592,,14744,SUPPORTED
3593,1236,11286,REFUTED
3594,,14745,REFUTED
3595,1237,7261,SUPPORTED
3596,,13813,SUPPORTED
3597,,14746,SUPPORTED
3598,1238,3515,REFUTED
3599,,5884,REFUTED
3600,,13814,REFUTED
3601,,14747,REFUTED
3602,1239,8129,SUPPORTED
3603,,14752,SUPPORTED
3604,1240,13014,SUPPORTED
3605,,14754,REFUTED
3606,1241,7374,REFUTED
3607,,14755,NOT ENOUGH INFORMATION
3608,1242,3953,REFUTED
3609,,14760,REFUTED
3610,1243,6958,REFUTED
3611,,14770,REFUTED
3612,1244,11747,SUPPORTED
3613,,13711,SUPPORTED
3614,,14771,SUPPORTED
3615,1245,7517,NOT ENOUGH INFORMATION
3616,,12770,NOT ENOUGH INFORMATION
3617,,14776,REFUTED
3618,1246,1453,NOT ENOUGH INFORMATION
3619,,14777,SUPPORTED
3620,1247,9327,SUPPORTED
3621,,14785,SUPPORTED
3622,1248,7359,REFUTED
3623,,14792,REFUTED
3624,1249,11943,SUPPORTED
3625,,14798,SUPPORTED
3626,1250,10330,REFUTED
3627,,12785,REFUTED
3628,,14808,NOT ENOUGH INFORMATION
3629,1251,3629,SUPPORTED
3630,,10554,SUPPORTED
3631,,12909,SUPPORTED
3632,,14809,SUPPORTED
3633,1252,10559,SUPPORTED
3634,,13050,SUPPORTED
3635,,14810,SUPPORTED
3636,1253,5204,REFUTED
3637,,11166,SUPPORTED
3638,,14811,SUPPORTED
3639,1254,3828,SUPPORTED
3640,,8396,SUPPORTED
3641,,14816,SUPPORTED
3642,1255,7287,NOT ENOUGH INFORMATION
3643,,14820,REFUTED
3644,1256,11973,NOT ENOUGH INFORMATION
3645,,14833,NOT ENOUGH INFORMATION
3646,1257,9415,REFUTED
3647,,9542,REFUTED
3648,,12916,NOT ENOUGH INFORMATION
3649,,14834,NOT ENOUGH INFORMATION
3650,1258,12509,SUPPORTED
3651,,14835,SUPPORTED
3652,1259,119,SUPPORTED
3653,,3500,SUPPORTED
3654,,8059,SUPPORTED
3655,,12805,NOT ENOUGH INFORMATION
3656,,14851,SUPPORTED
3657,1260,5780,SUPPORTED
3658,,8860,SUPPORTED
3659,,14014,SUPPORTED
3660,,14856,SUPPORTED
3661,1261,12683,NOT ENOUGH INFORMATION
3662,,14857,SUPPORTED
3663,1262,13626,SUPPORTED
3664,,14858,SUPPORTED
3665,1263,5973,REFUTED
3666,,11441,SUPPORTED
3667,,13070,SUPPORTED
3668,,14864,REFUTED
3669,1264,11733,NOT ENOUGH INFORMATION
3670,,14866,NOT ENOUGH INFORMATION
3671,1265,8614,NOT ENOUGH INFORMATION
3672,,14869,NOT ENOUGH INFORMATION
3673,1266,6845,SUPPORTED
3674,,14875,SUPPORTED
3675,1267,8317,SUPPORTED
3676,,14876,SUPPORTED
3677,1268,6417,NOT ENOUGH INFORMATION
3678,,14880,NOT ENOUGH INFORMATION
3679,1269,4543,NOT ENOUGH INFORMATION
3680,,14881,NOT ENOUGH INFORMATION
3681,1270,5920,SUPPORTED
3682,,13829,SUPPORTED
3683,,14888,SUPPORTED
3684,1271,13311,NOT ENOUGH INFORMATION
3685,,14891,NOT ENOUGH INFORMATION
3686,1272,6460,NOT ENOUGH INFORMATION
3687,,12771,SUPPORTED
3688,,14896,SUPPORTED
3689,1273,6762,NOT ENOUGH INFORMATION
3690,,12775,NOT ENOUGH INFORMATION
3691,,14905,NOT ENOUGH INFORMATION
3692,1274,8956,NOT ENOUGH INFORMATION
3693,,14912,NOT ENOUGH INFORMATION
3694,1275,4468,SUPPORTED
3695,,14913,REFUTED
3696,1276,7295,SUPPORTED
3697,,14920,SUPPORTED
3698,1277,9934,NOT ENOUGH INFORMATION
3699,,12186,NOT ENOUGH INFORMATION
3700,,13985,NOT ENOUGH INFORMATION
3701,,14928,NOT ENOUGH INFORMATION
3702,1278,4350,SUPPORTED
3703,,10138,SUPPORTED
3704,,10841,REFUTED
3705,,13595,REFUTED
3706,,14930,REFUTED
3707,1279,7965,SUPPORTED
3708,,11959,SUPPORTED
3709,,14937,SUPPORTED
3710,1280,821,SUPPORTED
3711,,12502,SUPPORTED
3712,,14938,SUPPORTED
3713,1281,11308,SUPPORTED
3714,,14944,SUPPORTED
3715,1282,13191,REFUTED
3716,,14945,REFUTED
3717,1283,9332,REFUTED
3718,,14946,REFUTED
3719,1284,7081,SUPPORTED
3720,,14952,SUPPORTED
3721,1285,9163,SUPPORTED
3722,,12681,SUPPORTED
3723,,14960,SUPPORTED
3724,1286,7970,SUPPORTED
3725,,13351,REFUTED
3726,,14961,REFUTED
3727,1287,6179,SUPPORTED
3728,,11996,SUPPORTED
3729,,14962,SUPPORTED
3730,1288,2096,SUPPORTED
3731,,7850,SUPPORTED
3732,,11785,SUPPORTED
3733,,14968,SUPPORTED
3734,1289,9471,SUPPORTED
3735,,9611,SUPPORTED
3736,,11766,SUPPORTED
3737,,14987,SUPPORTED
3738,1290,11182,SUPPORTED
3739,,14988,SUPPORTED
3740,1291,13155,SUPPORTED
3741,,14993,NOT ENOUGH INFORMATION
3742,1292,12174,REFUTED
3743,,13949,NOT ENOUGH INFORMATION
3744,,15001,REFUTED
3745,1293,1126,REFUTED
3746,,6564,REFUTED
3747,,8454,REFUTED
3748,,15002,SUPPORTED
3749,1294,3831,NOT ENOUGH INFORMATION
3750,,15006,NOT ENOUGH INFORMATION
3751,1295,13433,NOT ENOUGH INFORMATION
3752,,15008,NOT ENOUGH INFORMATION
3753,1296,4837,REFUTED
3754,,10831,REFUTED
3755,,15016,REFUTED
3756,1297,6519,NOT ENOUGH INFORMATION
3757,,15021,REFUTED
3758,1298,3467,SUPPORTED
3759,,3509,SUPPORTED
3760,,13845,SUPPORTED
3761,,15032,REFUTED
3762,1299,8390,NOT ENOUGH INFORMATION
3763,,15033,NOT ENOUGH INFORMATION
3764,1300,7679,REFUTED
3765,,15034,REFUTED
3766,1301,13179,SUPPORTED
3767,,15040,SUPPORTED
3768,1302,9374,REFUTED
3769,,15041,REFUTED
3770,1303,2148,SUPPORTED
3771,,7843,REFUTED
3772,,15042,SUPPORTED
3773,1304,9469,NOT ENOUGH INFORMATION
3774,,15043,NOT ENOUGH INFORMATION
3775,1305,13857,REFUTED
3776,,15056,REFUTED
3777,1306,4334,NOT ENOUGH INFORMATION
3778,,12501,REFUTED
3779,,13727,REFUTED
3780,,15066,REFUTED
3781,1307,11955,NOT ENOUGH INFORMATION
3782,,15067,NOT ENOUGH INFORMATION
3783,1308,4524,SUPPORTED
3784,,9376,SUPPORTED
3785,,12660,REFUTED
3786,,15072,REFUTED
3787,1309,9935,NOT ENOUGH INFORMATION
3788,,12332,NOT ENOUGH INFORMATION
3789,,15075,SUPPORTED
3790,1310,4571,REFUTED
3791,,4822,REFUTED
3792,,8699,REFUTED
3793,,11576,REFUTED
3794,,13459,REFUTED
3795,,15080,REFUTED
3796,1311,8245,REFUTED
3797,,12669,NOT ENOUGH INFORMATION
3798,,15082,NOT ENOUGH INFORMATION
3799,1312,6217,NOT ENOUGH INFORMATION
3800,,10568,SUPPORTED
3801,,15088,SUPPORTED
3802,1313,11020,REFUTED
3803,,15096,REFUTED
3804,1314,6546,NOT ENOUGH INFORMATION
3805,,15105,NOT ENOUGH INFORMATION
3806,1315,5324,REFUTED
3807,,9788,REFUTED
3808,,15106,SUPPORTED
3809,1316,9482,REFUTED
3810,,13751,NOT ENOUGH INFORMATION
3811,,15112,NOT ENOUGH INFORMATION
3812,1317,3954,SUPPORTED
3813,,12514,SUPPORTED
3814,,15114,SUPPORTED
3815,1318,11791,SUPPORTED
3816,,15126,SUPPORTED
3817,1319,8337,SUPPORTED
3818,,9850,SUPPORTED
3819,,13470,SUPPORTED
3820,,15129,SUPPORTED
3821,1320,10540,REFUTED
3822,,15132,REFUTED
3823,1321,11925,SUPPORTED
3824,,15136,SUPPORTED
3825,1322,6309,NOT ENOUGH INFORMATION
3826,,11291,NOT ENOUGH INFORMATION
3827,,15137,NOT ENOUGH INFORMATION
3828,1323,11926,SUPPORTED
3829,,15138,SUPPORTED
3830,1324,3998,NOT ENOUGH INFORMATION
3831,,8455,NOT ENOUGH INFORMATION
3832,,15139,NOT ENOUGH INFORMATION
3833,1325,11551,SUPPORTED
3834,,15142,REFUTED
3835,1326,7019,SUPPORTED
3836,,15145,REFUTED
3837,1327,11153,SUPPORTED
3838,,13026,SUPPORTED
3839,,13310,SUPPORTED
3840,,15152,SUPPORTED
3841,1328,6494,SUPPORTED
3842,,13841,SUPPORTED
3843,,15160,SUPPORTED
3844,1329,6610,NOT ENOUGH INFORMATION
3845,,15161,NOT ENOUGH INFORMATION
3846,1330,7100,SUPPORTED
3847,,8319,SUPPORTED
3848,,8389,SUPPORTED
3849,,15163,NOT ENOUGH INFORMATION
3850,1331,11934,NOT ENOUGH INFORMATION
3851,,15164,NOT ENOUGH INFORMATION
3852,1332,11938,REFUTED
3853,,15169,REFUTED
3854,1333,2877,NOT ENOUGH INFORMATION
3855,,15170,NOT ENOUGH INFORMATION
3856,1334,5821,SUPPORTED
3857,,12491,SUPPORTED
3858,,15176,SUPPORTED
3859,1335,2253,NOT ENOUGH INFORMATION
3860,,15184,NOT ENOUGH INFORMATION
3861,1336,6467,REFUTED
3862,,15186,REFUTED
3863,1337,5558,SUPPORTED
3864,,15192,SUPPORTED
3865,1338,4612,REFUTED
3866,,13990,REFUTED
3867,,15195,REFUTED
3868,1339,10339,NOT ENOUGH INFORMATION
3869,,11967,NOT ENOUGH INFORMATION
3870,,15200,NOT ENOUGH INFORMATION
3871,1340,4503,REFUTED
3872,,11983,REFUTED
3873,,15208,REFUTED
3874,1341,3211,SUPPORTED
3875,,7188,SUPPORTED
3876,,11581,SUPPORTED
3877,,13998,SUPPORTED
3878,,15210,SUPPORTED
3879,1342,13463,SUPPORTED
3880,,15216,SUPPORTED
3881,1343,11999,SUPPORTED
3882,,15221,SUPPORTED
3883,1344,8630,NOT ENOUGH INFORMATION
3884,,13749,NOT ENOUGH INFORMATION
3885,,15227,REFUTED
3886,1345,10854,NOT ENOUGH INFORMATION
3887,,15228,NOT ENOUGH INFORMATION
3888,1346,13753,NOT ENOUGH INFORMATION
3889,,15233,NOT ENOUGH INFORMATION
3890,1347,9683,SUPPORTED
3891,,15240,SUPPORTED
3892,1348,10579,SUPPORTED
3893,,15241,SUPPORTED
3894,1349,6030,NOT ENOUGH INFORMATION
3895,,11189,NOT ENOUGH INFORMATION
3896,,15243,NOT ENOUGH INFORMATION
3897,1350,13631,NOT ENOUGH INFORMATION
3898,,15244,NOT ENOUGH INFORMATION
3899,1351,9381,SUPPORTED
3900,,15245,SUPPORTED
3901,1352,12767,NOT ENOUGH INFORMATION
3902,,15250,NOT ENOUGH INFORMATION
3903,1353,7247,NOT ENOUGH INFORMATION
3904,,15251,NOT ENOUGH INFORMATION
3905,1354,6932,SUPPORTED
3906,,12484,SUPPORTED
3907,,15257,SUPPORTED
3908,1355,8951,SUPPORTED
3909,,15261,NOT ENOUGH INFORMATION
3910,1356,964,SUPPORTED
3911,,10833,SUPPORTED
3912,,15264,SUPPORTED
3913,1357,5703,NOT ENOUGH INFORMATION
3914,,15276,SUPPORTED
3915,1358,3994,SUPPORTED
3916,,13579,NOT ENOUGH INFORMATION
3917,,15280,NOT ENOUGH INFORMATION
3918,1359,5222,NOT ENOUGH INFORMATION
3919,,15293,NOT ENOUGH INFORMATION
3920,1360,6121,SUPPORTED
3921,,8395,SUPPORTED
3922,,9980,SUPPORTED
3923,,12908,SUPPORTED
3924,,13980,SUPPORTED
3925,,15297,NOT ENOUGH INFORMATION
3926,1361,6149,NOT ENOUGH INFORMATION
3927,,15304,SUPPORTED
3928,1362,8463,NOT ENOUGH INFORMATION
3929,,15308,NOT ENOUGH INFORMATION
3930,1363,1429,SUPPORTED
3931,,2709,SUPPORTED
3932,,10704,SUPPORTED
3933,,12787,SUPPORTED
3934,,15310,SUPPORTED
3935,1364,11302,NOT ENOUGH INFORMATION
3936,,15317,REFUTED
3937,1365,13728,SUPPORTED
3938,,15320,SUPPORTED
3939,1366,12663,NOT ENOUGH INFORMATION
3940,,15329,NOT ENOUGH INFORMATION
3941,1367,8959,REFUTED
3942,,11577,REFUTED
3943,,15336,REFUTED
3944,1368,7395,REFUTED
3945,,15338,NOT ENOUGH INFORMATION
3946,1369,8470,NOT ENOUGH INFORMATION
3947,,10713,NOT ENOUGH INFORMATION
3948,,13869,NOT ENOUGH INFORMATION
3949,,15360,NOT ENOUGH INFORMATION
3950,1370,8702,REFUTED
3951,,15361,SUPPORTED
3952,1371,12015,REFUTED
3953,,15369,REFUTED
3954,1372,8058,SUPPORTED
3955,,11030,SUPPORTED
3956,,15370,SUPPORTED
3957,1373,9213,NOT ENOUGH INFORMATION
3958,,15371,NOT ENOUGH INFORMATION
3959,1374,5218,SUPPORTED
3960,,5482,SUPPORTED
3961,,15376,SUPPORTED
3962,1375,7085,NOT ENOUGH INFORMATION
3963,,8475,NOT ENOUGH INFORMATION
3964,,15377,NOT ENOUGH INFORMATION
3965,1376,10695,NOT ENOUGH INFORMATION
3966,,15382,NOT ENOUGH INFORMATION
3967,1377,6865,SUPPORTED
3968,,15384,SUPPORTED
3969,1378,9535,SUPPORTED
3970,,15388,SUPPORTED
3971,1379,5359,NOT ENOUGH INFORMATION
3972,,7770,REFUTED
3973,,9467,REFUTED
3974,,12772,REFUTED
3975,,15393,REFUTED
3976,1380,5195,REFUTED
3977,,7954,REFUTED
3978,,9722,REFUTED
3979,,12773,REFUTED
3980,,15394,REFUTED
3981,1381,6945,SUPPORTED
3982,,11294,SUPPORTED
3983,,15400,SUPPORTED
3984,1382,1078,NOT ENOUGH INFORMATION
3985,,4024,NOT ENOUGH INFORMATION
3986,,6482,NOT ENOUGH INFORMATION
3987,,13332,NOT ENOUGH INFORMATION
3988,,15425,NOT ENOUGH INFORMATION
3989,1383,9844,SUPPORTED
3990,,15426,SUPPORTED
3991,1384,5435,NOT ENOUGH INFORMATION
3992,,11299,SUPPORTED
3993,,15432,SUPPORTED
3994,1385,4607,NOT ENOUGH INFORMATION
3995,,15435,NOT ENOUGH INFORMATION
3996,1386,11971,SUPPORTED
3997,,15451,SUPPORTED
3998,1387,5986,NOT ENOUGH INFORMATION
3999,,15456,REFUTED
4000,1388,4399,SUPPORTED
4001,,11015,SUPPORTED
4002,,15457,SUPPORTED
4003,1389,10143,NOT ENOUGH INFORMATION
4004,,15464,SUPPORTED
4005,1390,11783,REFUTED
4006,,15472,REFUTED
4007,1391,10354,REFUTED
4008,,15480,REFUTED
4009,1392,6525,SUPPORTED
4010,,10859,SUPPORTED
4011,,13203,SUPPORTED
4012,,15481,NOT ENOUGH INFORMATION
4013,1393,3741,REFUTED
4014,,15482,REFUTED
4015,1394,9941,REFUTED
4016,,15488,REFUTED
4017,1395,8619,REFUTED
4018,,15491,NOT ENOUGH INFORMATION
4019,1396,2005,NOT ENOUGH INFORMATION
4020,,7519,NOT ENOUGH INFORMATION
4021,,15499,NOT ENOUGH INFORMATION
4022,1397,10548,REFUTED
4023,,15504,SUPPORTED
4024,1398,11935,SUPPORTED
4025,,15505,SUPPORTED
4026,1399,3122,SUPPORTED
4027,,15506,SUPPORTED
4028,1400,13320,SUPPORTED
4029,,15512,SUPPORTED
4030,1401,13441,SUPPORTED
4031,,15520,SUPPORTED
4032,1402,553,NOT ENOUGH INFORMATION
4033,,4094,NOT ENOUGH INFORMATION
4034,,5945,NOT ENOUGH INFORMATION
4035,,8460,NOT ENOUGH INFORMATION
4036,,15526,NOT ENOUGH INFORMATION
4037,1403,4359,SUPPORTED
4038,,15540,SUPPORTED
4039,1404,13055,REFUTED
4040,,15544,REFUTED
4041,1405,4444,SUPPORTED
4042,,13453,SUPPORTED
4043,,15545,SUPPORTED
4044,1406,11976,SUPPORTED
4045,,15560,SUPPORTED
4046,1407,10708,SUPPORTED
4047,,15561,SUPPORTED
4048,1408,3662,NOT ENOUGH INFORMATION
4049,,9986,REFUTED
4050,,11582,SUPPORTED
4051,,15569,REFUTED
4052,1409,11990,SUPPORTED
4053,,15573,SUPPORTED
